"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-28","7.38",,,"0.00",,,,"74","64","  270","  270",,"17.0","21.0",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-29","6.71",,,"0.00",,,,"77","64","  260","  260",,"21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-30","5.59",,,"0.00",,,,"83","65","  270","  270",,"17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-01","5.59",,,"0.00",,,,"83","65","  270","  260",,"16.1","17.9","    1","    1",,,,,,"    1",,,"    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-02","6.04",,,"0.00",,,,"85","66","  260",,,"16.1",,"    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-03","6.49",,,"0.00",,,,"76","64","  270","  270",,"15.0","21.0","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-04","6.71",,,"0.00",,,,"71","64","  270","  260",,"16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-05","4.70",,,"0.00",,,,"72","61","  270","  260",,"15.0","17.9",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-06","5.59",,,"0.00",,,,"76","62","  250","  230",,"15.0","19.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-07","6.04",,,"0.00",,,,"75","64","  270","  270",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-08","6.49",,,"0.00",,,,"74","62","  280","  270",,"16.1","21.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-09","8.95",,,"0.00",,,,"72","60","  270","  260",,"17.0","21.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-10","7.61",,,"0.00",,,,"71","61","  260","  260",,"17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-11","5.37",,,"0.11",,,,"71","59","  260","  260",,"17.9","21.0",,,"    1",,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-12","7.83",,,"0.00",,,,"71","55","  260","  260",,"17.9","23.0","    1",,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-13","6.26",,,"0.00",,,,"72","58","  260",,,"13.0",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-14","5.59",,,"0.00",,,,"82","61","  280","  270",,"19.9","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-15","5.14",,,"0.00",,,,"87","65","  270","  290",,"17.9","23.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-16","4.47",,,"0.00",,,,"86","63","  270","  260",,"15.0","17.9",,,,,,,,"    1",,,"    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-17","4.70",,,"0.00",,,,"93","63","  270","  290",,"12.1","15.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-18","8.50",,,"0.00",,,,"81","68","  120","  140",,"17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-19","6.04",,,"0.00",,,,"73","65","  270","  280",,"17.9","23.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-20","5.14",,,"0.01",,,,"71","65","  160",,,"13.0",,,,,,,"    1",,"    1","    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-21","6.93",,,"0.00",,,,"73","64","  270","  270",,"15.0","19.9",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-22","8.50",,,"0.00",,,,"71","64","  260","  260",,"17.9","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-23","9.40",,,"0.03",,,,"68","60","  270","  270",,"21.0","23.9","    1",,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-24","12.75",,,"0.00",,,,"70","57","  270","  340",,"25.1","31.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-25","13.65",,,"0.00",,,,"81","65","  270","  290",,"25.1","36.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-26","4.47",,,"0.00",,,,"87","61","  350","  310",,"12.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-27","5.59",,,"0.00",,,,"88","61","  270","  260",,"16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-28","4.03",,,"0.00",,,,"83","59","  270","  260",,"13.0","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-29","4.70",,,"0.00",,,,"72","57","  260","  280",,"13.0","16.1","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-30","5.37",,,"0.00",,,,"67","55","  250","  260",,"13.0","17.0","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-31","4.70",,,"0.00",,,,"65","57","  270","  290",,"14.1","17.0",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-01","5.14",,,"0.00",,,,"66","58","  280","  240",,"15.0","23.0",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-02","5.59",,,"0.00",,,,"68","57","  270","  270",,"15.0","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-03","4.70",,,"0.00",,,,"69","56","  260","  280",,"14.1","17.0",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-04","4.92",,,"0.00",,,,"87","55","  270","  270",,"13.0","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-05","4.92",,,"0.00",,,,"91","61","  280","  290",,"13.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-06","5.59",,,"0.00",,,,"80","60","  250","  250",,"13.0","15.0","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-07","5.82",,,"0.00",,,,"66","62","  270","  280",,"13.0","17.9",,,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-08","8.95",,,"0.03",,,,"65","60","  270","  270",,"21.0","23.0",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-09","18.79",,,"0.00",,,,"64","55","  260","  260",,"33.1","36.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-10","10.96",,,"0.00",,,,"62","50","  270","  260",,"29.1","32.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-11","8.28",,,"0.00",,,,"67","47","  360","  330",,"19.9","28.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-12","4.70",,,"0.00",,,,"73","47","  300","  290",,"16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-13","4.70",,,"0.00",,,,"80","52","  280","  290",,"13.0","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-14","5.14",,,"0.00",,,,"79","53","  270","  270",,"14.1","16.1",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-15","3.80",,,"0.00",,,,"67","54","  130","  300",,"12.1","15.0","    1","    1",,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-16","4.47",,,"0.02",,,,"71","58","  250","  220",,"13.0","17.0","    1",,,,,,,,,"    1","    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-17","7.61",,,"0.27",,,,"69","59","  160","  170",,"14.1","25.1",,,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-18","8.72",,,"0.00",,,,"67","59","  260","  270",,"17.0","21.0","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-19","5.59",,,"0.00",,,,"67","56","  260","  280",,"15.0","17.9","    1",,,,,,,,,,"    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-20","4.70",,,"0.00",,,,"67","56","  270","  280",,"16.1","19.9","    1",,,,,,,"    1",,,"    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-21","4.47",,,"0.00",,,,"66","52","  270","  220",,"10.1","14.1","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-22","4.70",,,"0.00",,,,"68","55","  260","  270",,"13.0","17.0","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-23","4.25",,,"0.00",,,,"66","55","  270","  280",,"12.1","16.1","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-24","4.92",,,"0.00",,,,"70","52","  270","  260",,"14.1","16.1",,"    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-25","5.37",,,"0.00",,,,"67","54","  260","  270",,"14.1","16.1","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-26","5.37",,,"0.00",,,,"66","56","  240","  220",,"14.1","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-27","5.82",,,"0.00",,,,"67","53","  270","  280",,"17.9","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-28","3.80",,,"0.05",,,,"68","58","  250","  180",,"14.1","17.0",,,,,,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-29","7.61",,,"0.27",,,,"63","58","   90","  140",,"13.0","19.9","    1",,,,,,,"    1","    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-30","5.82",,,"0.67",,,,"66","61","  290","  290",,"12.1","17.9","    1",,,,,,,"    1","    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-01","5.59",,,"0.03",,,,"65","60","  250","  250",,"14.1","17.0","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-02","6.49",,,"0.05",,,,"65","61","  240","  240",,"14.1","16.1",,,,,,,,"    1","    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-03","6.26",,,"0.18",,,,"66","58","  240","  260",,"14.1","16.1",,"    1",,,,,,"    1","    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-04","4.25",,,"0.00",,,,"64","56","  270","  280",,"14.1","17.0",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-05","3.80",,,"0.00",,,,"63","53","  260","  250",,"8.9","13.0","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-06","5.37",,,"0.00",,,,"68","57","  260",,,"13.0",,,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-07","3.80",,,"0.00",,,,"63","54","  280","  290",,"12.1","17.9","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-08","3.13",,,"0.00",,,,"66","53","  280",,,"10.1",,"    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-09","4.92",,,"0.00",,,,"64","55","  270","  260",,"12.1","14.1",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-10","3.13",,,"0.00",,,,"67","50","  270","  290",,"12.1","16.1",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-11","4.92",,,"0.00",,,,"68","50","  260","  230",,"10.1","14.1",,,,,,,,,,,"    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-12","5.82",,,"0.08",,,,"62","56","  270","  190",,"14.1","16.1",,,,,,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-13","7.16",,,"0.00",,,,"60","50","  270","  250",,"15.0","17.9",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-14","6.93",,,"0.06",,,,"58","44","  240","  250",,"19.9","21.9",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-15","9.40",,,"0.00",,,,"59","49","  270","  300",,"21.9","28.0",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-16","7.16",,,"0.02",,,,"57","54","   60","  100",,"14.1","16.1","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-17","6.71",,,"0.00",,,,"62","55","  270","  260",,"14.1","17.9","    1",,,,,,,,"    1","    1","    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-18","14.09",,,"0.21",,,,"62","50","  270","  320",,"31.1","38.9","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-19","7.38",,,"0.00",,,,"60","48","  320","  320",,"31.1","40.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-20","7.16",,,"0.00",,,,"68","45","  290",,,"15.0",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-21","4.47",,,"0.00",,,,"62","44","  270","  260",,"12.1","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-22","3.80",,,"0.04",,,,"60","45","  250","  240",,"13.0","16.1",,,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-23","5.37",,,"0.01",,,,"61","53","  270","  300",,"13.0","15.0",,,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-24","6.49",,,"1.42",,,,"62","52","  100","  360",,"17.0","21.0","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-25","4.47",,,"0.00",,,,"62","49","  290","  280",,"13.0","16.1",,,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-26","9.84",,,"0.44",,,,"61","51","  270","  280",,"25.9","31.1",,,,,,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-27","10.96",,,"0.00",,,,"62","51","  320","  310",,"21.9","29.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-28","4.70",,,"0.00",,,,"62","45","  280","   30",,"10.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-29","5.82",,,"0.28",,,,"55","44","   90","   10",,"16.1","28.0",,,"    1",,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-30","5.82",,,"0.00",,,,"57","42","  330","  310",,"17.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-12-31","5.37",,,"0.00",,,,"59","41","  330","  330",,"13.0","17.0",,,,,,,,,,,"    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-01","3.80",,,"0.00",,,,"61","44","  110","  100",,"13.0","16.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-02","4.03",,,"0.00",,,,"62","44","  250","  280",,"13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-03","4.25",,,"0.00",,,,"70","43","  260","  320",,"14.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-04","4.70",,,"0.00",,,,"66","46","   30","   30",,"12.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-05","4.70",,,"0.00",,,,"62","42","  270","  260",,"14.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-06","6.49",,,"0.13",,,,"57","47","  270","  260",,"28.0","31.1","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-07","10.29",,,"0.00",,,,"66","47","  270","  270",,"25.9","30.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-08","2.91",,,"0.00",,,,"67","45","  270","  270",,"14.1","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-09","3.58",,,"0.00",,,,"63","48","  280","  250",,"13.0","16.1","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-10","11.63",,,"0.07",,,,"59","48","  280","  280",,"32.0","38.0",,,,,,"    1",,,"    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-11","8.50",,,"0.00",,,,"54","45","  280","  280",,"17.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-12","5.82",,,"0.00",,,,"57","42","  260","  360",,"14.1","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-13","7.16",,,"0.00",,,,"56","39","  270","  270",,"17.9","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-14","5.37",,,"0.00",,,,"58","38","  240","  200",,"17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-15","5.14",,,"0.00",,,,"57","38","  270","  280",,"17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-16","3.13",,,"0.00",,,,"66","40","  270","  280",,"14.1","17.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-17","2.91",,,"0.00",,,,"75","45","  280","  280",,"12.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-18","5.37",,,"0.00",,,,"79","52","  270","  320",,"13.0","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-19","4.70",,,"0.00",,,,"79","51","  270","  360",,"12.1","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-20","4.70",,,"0.00",,,,"80","52","  280","  280",,"14.1","17.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-21","4.47",,,"0.00",,,,"77","49","  260","  270",,"14.1","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-22","5.14",,,"0.00",,,,"80","53","  260","   30",,"13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-23","4.92",,,"0.04",,,,"75","58","  140","  170",,"15.0","21.0","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-24","7.83",,,"0.76",,,,"66","55","   80","   40",,"17.0","28.0",,,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-25","4.70",,,"0.16",,,,"67","60","   70","   70",,"13.0","16.1","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-26","5.59",,,"0.12",,,,"64","54","  240","  240",,"15.0","23.0","    1","    1",,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-27","8.95",,,"0.02",,,,"59","53","   10","   10",,"21.0","28.0","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-28","12.75",,,"0.00",,,,"60","50","  260","  300",,"25.9","31.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-29","4.70",,,"0.00",,,,"58","44","  260",,,"10.1",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-30","4.25",,,"0.00",,,,"65","45","  270","  260",,"12.1","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-01-31","3.58",,,"0.00",,,,"72","48","  260","  250",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-01","4.25",,,"0.00",,,,"73","51","  270","  250",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-02","4.47",,,"0.00",,,,"74","56","  270","  340",,"16.1","19.9",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-03","6.04",,,"0.00",,,,"71","55","  280","  270",,"21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-04","5.59",,,"0.00",,,,"62","50","  270","  290",,"14.1","16.1","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-05","4.47",,,"0.00",,,,"57","53","  240","  230",,"14.1","17.9",,,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-06","5.37",,,"0.00",,,,"60","52","  280","  240",,"14.1","21.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-07","6.71",,,"0.00",,,,"59","47","  270","  280",,"23.0","28.0",,,,,,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-08","12.75",,,"0.07",,,,"54","43","  290","  290",,"30.0","36.9","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-09","5.37",,,"0.00",,,,"56","39","  250","  240",,"14.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-10","6.04",,,"0.00",,,,"57","43","  250",,,"12.1",,,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-11","6.04",,,"0.00",,,,"60","43","  260","  240",,"17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-12","4.70",,,"0.00",,,,"63","43","  250","  260",,"15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-13","5.59",,,"0.00",,,,"64","45","  260","  230",,"13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-14","5.14",,,"0.00",,,,"70","46","  260","  270",,"16.1","19.9","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-15","3.80",,,"0.00",,,,"80","46","  310","  300",,"13.0","21.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-16","6.26",,,"0.00",,,,"80","54","  270","  270",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-17","5.59",,,"0.00",,,,"65","50","  270","  280",,"14.1","16.1","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-18","7.61",,,"0.00",,,,"61","54","  270","  280",,"15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-19","11.41",,,"0.13",,,,"57","46","  260","  260",,"33.1","45.0","    1",,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-20","13.87",,,"0.00",,,,"59","44","  270","  280",,"28.0","32.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-21","8.28",,,"0.00",,,,"61","45","  280","  280",,"21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-22","6.71",,,"0.00",,,,"63","43","  270","  260",,"14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-23","6.71",,,"0.00",,,,"60","45","   20","   20",,"17.9","25.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-02-24","7.61",,,"0.00",,,,"65","46","  270","   20",,"21.0","25.1",,,,,,,,,,,
